Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
2422,1721300144.0,,2024-07-18 10:55:44.480231+00:00,125,23.6409805,5.287428751,63.44914501,0,5.6,5.6,EXO,31,3,"I have filled him with the Spirit of God, in wisdom, and in understanding, and in knowledge, and in all kinds of workmanship,",2424,1,86.95652174,11.2,v2,,mac,qwerty,,,,,1161,53.52564102564102,70.114655364,69.74147993856,67.16563899553002,1.9249683274000007,2.94293180678,3.473133079773,3.849936655300006,6.09963112518,7.252220730699,,,,,,,,,1,,,,,,,,,,61.445,925,40
2423,1721300168.0,,2024-07-18 10:56:08.151288+00:00,72,11.79206746,6.105799535,73.26959442,1,0.0,0.0,EXO,31,4,"to devise skillful works, to work in gold, and in silver, and in bronze,",2425,1,100.0,0.0,v2,,mac,qwerty,,,,,342,86.33814102564102,69.941064538,69.74753895546,67.16501396434,1.9249683274000007,2.89179544314,3.473133079773,3.849936655300006,5.99735839788,7.252220730699,,,,,,,,,1,,,,,,,,,,61.449,925,41
2424,1721300180.0,,2024-07-18 10:56:19.961827+00:00,98,14.81695604,6.614044053,79.36852864,1,0.0,0.0,EXO,31,5,"and in cutting of stones for setting, and in carving of wood, to work in all kinds of workmanship.",2426,1,100.0,0.0,v2,,mac,qwerty,,,,,104,95.87339743589743,70.975551769,69.87318952186,67.18186467789,1.9249683274000007,2.83272371318,3.470910857551,3.849936655300006,5.87077611938,7.247776286255,,,,,,,,,1,,,,,,,,,,61.457,925,42
2425,1721300195.0,,2024-07-18 10:56:34.798843+00:00,206,39.43394771,5.223925373,62.68710448,1,0.0,0.0,EXO,31,6,"Behold, I myself have appointed with him Oholiab, the son of Ahisamach, of the tribe of Dan; and in the heart of all who are wise-hearted I have put wisdom, that they may make all that I have commanded you:",2427,1,100.0,0.0,v2,,mac,qwerty,,,,,1236,50.520833333333336,70.595577491,69.73327054076,67.18120418211,1.8037562062000005,2.79272371318,3.464353480502,3.607512412900006,5.79077611938,7.2338418600250005,,,,,,,,,1,,,,,,,,,,61.457,925,43
2426,1721300234.0,,2024-07-18 10:57:14.261362+00:00,106,16.47227029,6.435057107,77.22068528,0,0.943396226,0.943396226,EXO,31,7,"the Tent of Meeting, the ark of the covenant, the mercy seat that is on it, all the furniture of the Tent,",2428,1,100.0,1.886792453,v2,,mac,qwerty,,,,,166,93.38942307692307,71.057225386,69.83448406806001,67.1921907484,1.7076196383000006,2.71931743875,3.4640623088269997,3.4152392772000058,5.6439635705099995,7.233259516676,,,,,,,,,1,,,,,,,,,,61.464,925,44
2427,1721300251.0,,2024-07-18 10:57:30.764932+00:00,90,15.44450471,5.827315391,69.92778469,0,1.111111111,1.111111111,EXO,31,8,"the table and its vessels, the pure lamp stand with all its vessels, the altar of incense,",2429,1,94.11764706,2.222222222,v2,,mac,qwerty,,,,,585,76.6025641025641,70.021442091,69.93699914285999,67.19792090785,1.7554396102000005,2.6247947470599997,3.456336210636,3.510879220900006,5.45491818713,7.217807320297999,,,,,,,,,1,,,,,,,,,,61.467,925,45
2428,1721300266.0,,2024-07-18 10:57:46.239160+00:00,73,13.74040533,5.312798148,63.75357777,0,10.95890411,10.95890411,EXO,31,9,"the altar of burnt offering with all its vessels, the basin and its base,",2430,1,85.71428571,21.91780822,v2,,mac,qwerty,,,,,1136,54.52724358974359,69.106206547,70.04997793946,67.20240100533,2.5065024350000007,2.51933002476,3.4672951147460003,5.013004870500007,5.24398874243,7.239725128518,,,,,,,,,1,,,,,,,,,,61.468,925,46
2429,1721300280.0,,2024-07-18 10:58:00.293682+00:00,129,19.31283963,6.679494187,80.15393024,1,0.0,0.0,EXO,31,10,"the finely worked garments--the holy garments for Aaron the priest, the garments of his sons to minister in the priest's office--",2431,1,100.0,0.0,v2,,mac,qwerty,,,,,84,96.67467948717949,69.54058976,70.09119032336,67.22958530764,2.5065024350000007,2.48011433849,3.4624170659660005,5.013004870500007,5.16555736988,7.229969030957,,,,,,,,,1,,,,,,,,,,61.476,925,47
2430,1721300300.0,,2024-07-18 10:58:19.634124+00:00,129,19.58186242,6.587728851,79.05274622,0,1.550387597,1.550387597,EXO,31,11,"the anointing oil, and the incense of sweet spices for the holy place: according to all that I have commanded you they shall do.""",2432,1,95.83333333,3.100775194,v2,,mac,qwerty,,,,,112,95.55288461538461,69.744725526,70.19916130016,67.24692608599999,2.6615411947000007,2.46809527868,3.458661331114,5.323082389900006,5.14151925026,7.222457561251,,,,,,,,,1,,,,,,,,,,61.483,925,48
2431,1721300319.0,,2024-07-18 10:58:39.237278+00:00,32,4.924459292,6.498175353,77.97810424,1,0.0,0.0,EXO,31,12,"The LORD spoke to Moses, saying,",2433,1,100.0,0.0,v2,,mac,qwerty,,,,,142,94.35096153846155,72.68612009900001,70.16813299316,67.26046898894,2.016379904400001,2.43868351397,3.4555844080369997,4.032759808900005,5.08269572085,7.216303715096999,,,,,,,,,1,,,,,,,,,,61.49,925,49
2432,1721300324.0,,2024-07-18 10:58:44.180057+00:00,212,35.50755942,5.970559607,71.64671528,0,0.943396226,0.471698113,EXO,31,13,"""Speak also to the children of Israel, saying, 'Most certainly you shall keep my Sabbaths; for it is a sign between me and you throughout your generations, that you may know that I am the LORD who sanctifies you.",2434,1,97.43589744,1.886792453,v2,,mac,qwerty,,,,,445,82.21153846153845,73.505877126,70.16689291646,67.25478467721,1.5035497157000008,2.40155949092,3.4560561061499997,3.101439054200006,5.0178816370099995,7.21819050755,,,,,,,,,1,,,,,,,,,,61.494,925,50
2433,1721300360.0,,2024-07-18 10:59:19.717694+00:00,200,34.4768675,5.800991056,69.61189267,0,1.5,1.0,EXO,31,14,"You shall keep the Sabbath therefore, for it is holy to you. Everyone who profanes it shall surely be put to death; for whoever does any work therein, that soul shall be cut off from among his people.",2435,1,94.73684211,3.0,v2,,mac,qwerty,,,,,617,75.32051282051282,73.14010695099999,70.04850635086001,67.25722721372,1.603549715700001,2.4115594909199998,3.4531801371579998,3.4014390542000057,5.01780644904,7.213438569566001,,,,,,,,,1,,,,,,,,,,61.497,925,51
2434,1721300394.0,,2024-07-18 10:59:54.210384+00:00,169,27.06954954,6.243177403,74.91812883,0,0.591715976,0.591715976,EXO,31,15,"Six days shall work be done, but on the seventh day is a Sabbath of solemn rest, holy to the LORD. Whoever does any work on the Sabbath day shall surely be put to death.",2436,1,97.14285714,1.183431953,v2,,mac,qwerty,,,,,268,89.30288461538461,72.69506697,69.99057362196,67.25775185646,1.662721313300001,2.4024390567,3.4531007121940003,3.519782249500006,4.999565580600001,7.21327971964,,,,,,,,,1,,,,,,,,,,61.503,925,52
2435,1721300421.0,2024-07-21 00:21:00.000000,2024-07-18 11:00:21.307964+00:00,135,27.06249508,4.988453562,59.86144275,0,11.85185185,10.37037037,EXO,31,16,"Therefore the children of Israel shall keep the Sabbath, to observe the Sabbath throughout their generations, for a perpetual covenant.",2437,1,85.0,23.7037037,v2,,mac,qwerty,,,,,1511,39.503205128205124,72.41250079699999,69.81352154145999,67.25463158959,2.6997583503000007,2.46789139428,3.457915527008,5.890152619500006,5.16009988536,7.22476120112,2024.0,7.0,2024-07-21,0.0,21.0,3.0,2.0,1.0,1,2024-07-21 00:21:27.062495080,2024.0,7.0,2024-07-21,0.0,21.0,2.0,3.0,1.0,61.502,925,53
2436,1721300448.0,2024-07-21 00:48:00.000000,2024-07-18 11:00:48.398514+00:00,162,29.11704004,5.563752352,66.76502822,0,1.234567901,1.234567901,EXO,31,17,"It is a sign between me and the children of Israel forever; for in six days the LORD made heaven and earth, and on the seventh day he rested, and was refreshed.'""",2438,1,96.875,2.469135802,v2,,mac,qwerty,,,,,851,65.94551282051282,71.36693509099999,69.87043697346,67.25268766833,2.7288755178000006,2.2910478840899997,3.454124969281,5.948386954400005,4.80641286498,7.215170035412,2024.0,7.0,2024-07-21,0.0,48.0,5.0,4.0,2.0,1,2024-07-21 00:48:29.117040040,2024.0,7.0,2024-07-21,0.0,48.0,4.0,5.0,2.0,61.504,926,1
2437,1721300478.0,2024-07-21 01:17:00.000000,2024-07-18 11:01:17.569837+00:00,139,23.09811533,6.017806994,72.21368393,0,1.438848921,0.71942446,EXO,31,18,"When he finished speaking with him on Mount Sinai, he gave Moses the two tablets of the covenant, stone tablets, written with God's finger.",2439,1,95.83333333,2.877697842,v2,,mac,qwerty,,,,,409,83.65384615384616,71.59552501499999,69.90418654936,67.26947961718,2.689706852700001,2.28267792636,3.442580242801,6.013934516400006,4.80406143873,7.191632638914,2024.0,7.0,2024-07-21,1.0,17.0,2.0,2.0,1.0,1,2024-07-21 01:17:23.098115330,2024.0,7.0,2024-07-21,1.0,17.0,2.0,2.0,1.0,61.509,927,1
2438,1721300501.0,2024-07-21 01:40:00.000000,2024-07-18 11:01:40.696222+00:00,297,51.117041,5.810195469,69.72234563,0,2.693602694,2.693602694,EXO,32,1,"When the people saw that Moses delayed coming down from the mountain, the people gathered themselves together to Aaron, and said to him, ""Come, make us gods, which shall go before us; for as for this Moses, the man who brought us up out of the land of Egypt, we don't know what has become of him.""",2440,1,96.49122807,5.387205387,v2,,mac,qwerty,,,,,609,75.64102564102564,72.192401801,69.78376699196001,67.26221228458,1.8631767111000008,2.3096139533,3.443980742047,4.360874233100006,4.8579334926,7.194433637404001,2024.0,7.0,2024-07-21,1.0,40.0,5.0,3.0,2.0,1,2024-07-21 01:40:51.117041000,2024.0,7.0,2024-07-21,1.0,40.0,3.0,5.0,2.0,61.512,928,1
2439,1721300552.0,2024-07-21 02:32:00.000000,2024-07-18 11:02:32.126203+00:00,144,24.12436654,5.969068649,71.62882379,0,1.388888889,1.388888889,EXO,32,2,"Aaron said to them, ""Take off the golden rings, which are in the ears of your wives, of your sons, and of your daughters, and bring them to me.""",2441,1,96.55172414,2.777777778,v2,,mac,qwerty,,,,,446,82.17147435897436,71.339891156,69.92723700246,67.26757811046001,2.0020656000000008,2.2401695088599998,3.439879434858,4.638652010900006,4.71146884618,7.185446709302,2024.0,7.0,2024-07-21,2.0,32.0,4.0,3.0,2.0,1,2024-07-21 02:32:24.124366540,2024.0,7.0,2024-07-21,2.0,32.0,3.0,4.0,2.0,61.516,929,1
2440,1721300576.0,2024-07-21 02:56:00.000000,2024-07-18 11:02:56.279584+00:00,93,14.11112538,6.590544519,79.08653423,1,0.0,0.0,EXO,32,3,"All the people took off the golden rings which were in their ears, and brought them to Aaron.",2442,1,100.0,0.0,v2,,mac,qwerty,,,,,111,95.59294871794873,71.34326995699999,69.91020280156,67.28259876159998,1.8470268403000005,2.21955095216,3.4357885257670002,4.328574491500006,4.67023173278,7.17726489112,2024.0,7.0,2024-07-21,2.0,56.0,6.0,4.0,2.0,1,2024-07-21 02:56:14.111125380,2024.0,7.0,2024-07-21,2.0,56.0,4.0,6.0,2.0,61.524,930,1
2441,1721300590.0,2024-07-21 03:10:00.000000,2024-07-18 11:03:10.419662+00:00,191,36.57750833,5.221788162,62.66145794,0,2.094240838,1.570680628,EXO,32,4,"He received what they handed him, fashioned it with an engraving tool, and made it a molded calf. Then they said, ""These are your gods, Israel, which brought you up out of the land of Egypt.""",2443,1,91.66666667,4.188481675,v2,,mac,qwerty,,,,,1237,50.480769230769226,69.811605327,69.75432163606,67.27634535310999,2.004094903100001,2.20584599373,3.433787777824,4.747422659000006,4.65329302012,7.174310515652,2024.0,7.0,2024-07-21,3.0,10.0,2.0,1.0,1.0,1,2024-07-21 03:10:36.577508330,2024.0,7.0,2024-07-21,3.0,10.0,1.0,2.0,1.0,61.524,931,1
2442,1721300627.0,2024-07-21 03:47:00.000000,2024-07-18 11:03:47.014500+00:00,131,20.69018179,6.331505509,75.97806611,1,0.0,0.0,EXO,32,5,"When Aaron saw this, he built an altar before it; and Aaron made a proclamation, and said, ""Tomorrow shall be a feast to the LORD.""",2444,1,100.0,0.0,v2,,mac,qwerty,,,,,223,91.10576923076923,70.24474040999999,69.97354178626,67.27094761254999,1.956925091800001,1.9368401457299997,3.433787777824,4.558743413700006,4.11528132422,7.174310515652,2024.0,7.0,2024-07-21,3.0,47.0,5.0,4.0,2.0,1,2024-07-21 03:47:20.690181790,2024.0,7.0,2024-07-21,3.0,47.0,4.0,5.0,2.0,61.53,932,1
2443,1721300648.0,2024-07-21 04:07:00.000000,2024-07-18 11:04:07.735254+00:00,159,32.31263879,4.920675189,59.04810227,0,0.628930818,0.628930818,EXO,32,6,"They rose up early on the next day, and offered burnt offerings, and brought peace offerings; and the people sat down to eat and to drink, and rose up to play.",2445,1,100.0,1.257861635,v2,,mac,qwerty,,,,,1567,37.25961538461539,69.18836137000001,69.85178786266,67.26564584002,1.9198181736000008,1.86312945391,3.424130994352,4.384529577200006,3.9678599405700004,7.154996948717,2024.0,7.0,2024-07-21,4.0,7.0,1.0,1.0,1.0,1,2024-07-21 04:07:32.312638790,2024.0,7.0,2024-07-21,4.0,7.0,1.0,1.0,1.0,61.529,933,1
2444,1721300680.0,2024-07-21 04:40:00.000000,2024-07-18 11:04:40.064190+00:00,129,23.41056129,5.510333494,66.12400193,0,3.875968992,3.100775194,EXO,32,7,"The LORD spoke to Moses, ""Go, get down; for your people, whom you brought up out of the land of Egypt, have corrupted themselves!",2446,1,91.66666667,7.751937984,v2,,mac,qwerty,,,,,918,63.26121794871795,68.30894868,70.09677067496001,67.26976037909,2.170724095400001,1.78021315525,3.41984921921,5.041380180300005,3.81753121911,7.147983786031,2024.0,7.0,2024-07-21,4.0,40.0,5.0,3.0,2.0,1,2024-07-21 04:40:23.410561290,2024.0,7.0,2024-07-21,4.0,40.0,3.0,5.0,2.0,61.531,934,1
2445,1721300704.0,2024-07-21 05:03:00.000000,2024-07-18 11:05:03.502151+00:00,248,46.01373854,5.38969464,64.67633568,0,4.435483871,4.435483871,EXO,32,8,"They have turned away quickly out of the way which I commanded them. They have made themselves a molded calf, and have worshiped it, and have sacrificed to it, and said, 'These are your gods, Israel, which brought you up out of the land of Egypt.'""",2447,1,91.30434783,8.870967742,v2,,mac,qwerty,,,,,1046,58.13301282051282,68.790437973,69.93643539796,67.26928654899,1.5772354455000008,1.8245679939600001,3.420419968781,3.5581065845000053,3.90624089653,7.149125285174,2024.0,7.0,2024-07-21,5.0,3.0,1.0,1.0,1.0,1,2024-07-21 05:03:46.013738540,2024.0,7.0,2024-07-21,5.0,3.0,1.0,1.0,1.0,61.532,935,1
2446,1721300750.0,2024-07-21 05:49:00.000000,2024-07-18 11:05:49.545248+00:00,94,14.01663171,6.706318747,80.47582497,1,0.0,0.0,EXO,32,9,"The LORD said to Moses, ""I have seen these people, and behold, they are a stiff-necked people.",2448,1,100.0,0.0,v2,,mac,qwerty,,,,,80,96.8349358974359,70.161517648,70.05882324315999,67.28049029184,1.4537786554000007,1.7624211013,3.4178337618840002,3.311193004300006,3.7819471112300005,7.143952871381001,2024.0,7.0,2024-07-21,5.0,49.0,5.0,4.0,2.0,1,2024-07-21 05:49:14.016631710,2024.0,7.0,2024-07-21,5.0,49.0,4.0,5.0,2.0,61.54,936,1
2447,1721300764.0,2024-07-21 06:03:00.000000,2024-07-18 11:06:03.587339+00:00,139,23.48615546,5.918380309,71.02056371,0,2.158273381,2.158273381,EXO,32,10,"Now therefore leave me alone, that my wrath may burn hot against them, and that I may consume them; and I will make of you a great nation.""",2449,1,92.85714286,4.316546763,v2,,mac,qwerty,,,,,499,80.04807692307693,70.042205626,70.00424492236,67.29728790824,1.597663547500001,1.78400383511,3.415671047611,3.455077896400006,3.8251125788600002,7.1371583070339994,2024.0,7.0,2024-07-21,6.0,3.0,1.0,1.0,1.0,1,2024-07-21 06:03:23.486155460,2024.0,7.0,2024-07-21,6.0,3.0,1.0,1.0,1.0,61.544,937,1
2448,1721300787.0,2024-07-21 06:27:00.000000,2024-07-18 11:06:27.103815+00:00,185,31.60429,5.853635693,70.24362832,0,0.540540541,0.540540541,EXO,32,11,"Moses begged the LORD his God, and said, ""LORD, why does your wrath burn hot against your people, that you have brought out of the land of Egypt with great power and with a mighty hand?",2450,1,97.22222222,1.081081081,v2,,mac,qwerty,,,,,555,77.80448717948718,70.094333895,69.92880318636,67.31153137167,1.3823573322000007,1.78940924052,3.408157896877,3.0244654658000054,3.8359233896700005,7.122132005565,2024.0,7.0,2024-07-21,6.0,27.0,3.0,2.0,1.0,1,2024-07-21 06:27:31.604290000,2024.0,7.0,2024-07-21,6.0,27.0,2.0,3.0,1.0,61.547,938,1
2449,1721300819.0,2024-07-21 06:59:00.000000,2024-07-18 11:06:59.013776+00:00,231,41.92338717,5.510050967,66.12061161,0,1.298701299,1.298701299,EXO,32,12,"Why should the Egyptians talk, saying, 'He brought them out for evil, to kill them in the mountains, and to consume them from the surface of the earth'? Turn from your fierce wrath, and turn away from this evil against your people.",2451,1,97.61904762,2.597402597,v2,,mac,qwerty,,,,,920,63.181089743589745,69.543512677,69.82512526706,67.31466232894,1.3733385732000007,1.7897380256600002,3.403302752022,3.0064279477000055,3.83658095994,7.112421715851999,2024.0,7.0,2024-07-21,6.0,59.0,6.0,4.0,2.0,1,2024-07-21 06:59:41.923387170,2024.0,7.0,2024-07-21,6.0,59.0,4.0,6.0,2.0,61.549,939,1
2450,1721300861.0,2024-07-21 07:41:00.000000,2024-07-18 11:07:40.953305+00:00,270,50.58994296,5.337029145,64.04434974,0,2.592592593,2.592592593,EXO,32,13,"Remember Abraham, Isaac, and Israel, your servants, to whom you swore by your own self, and said to them, 'I will multiply your offspring as the stars of the sky, and all this land that I have spoken of I will give to your offspring, and they shall inherit it forever.'""",2452,1,94.11764706,5.185185185,v2,,mac,qwerty,,,,,1110,55.568910256410255,68.039294228,70.31715151006,67.31026449443,1.6325978325000008,1.80895254219,3.4046022411670003,3.5249464662000056,3.875009993,7.11502069414,2024.0,7.0,2024-07-21,7.0,41.0,5.0,3.0,2.0,1,2024-07-21 07:41:50.589942960,2024.0,7.0,2024-07-21,7.0,41.0,3.0,5.0,2.0,61.55,940,1
2451,1721300912.0,2024-07-21 08:31:00.000000,2024-07-18 11:08:31.574850+00:00,78,21.49903504,3.628069811,43.53683773,0,28.20512821,28.20512821,EXO,32,14,So The LORD turned away from the evil which he said he would do to his people.,2453,1,94.11764706,56.41025641,v2,,mac,qwerty,,,,,2344,6.129807692307692,66.126832207,70.66359751030001,67.29176693866,4.296042590700001,2.09100382429,3.4300676433499997,8.747123939700007,4.4391125571000005,7.165951498494999,2024.0,7.0,2024-07-21,8.0,31.0,4.0,3.0,2.0,1,2024-07-21 08:31:21.499035040,2024.0,7.0,2024-07-21,8.0,31.0,3.0,4.0,2.0,61.543,941,1
2452,1721300933.0,2024-07-21 08:53:00.000000,2024-07-18 11:08:53.103726+00:00,191,36.34837046,5.254705991,63.05647189,0,8.90052356,8.90052356,EXO,32,15,"Moses turned, and went down from the mountain, with the two tablets of the covenant in his hand; tablets that were written on both their sides. They were written on one side and on the other.",2454,1,91.66666667,17.80104712,v2,,mac,qwerty,,,,,1194,52.203525641025635,64.834672785,70.7735416277,67.30069246135,5.186094946700001,2.17020513832,3.4346670916410003,10.527228651700005,4.59751518516,7.172999857445,2024.0,7.0,2024-07-21,8.0,53.0,6.0,4.0,2.0,1,2024-07-21 08:53:36.348370460,2024.0,7.0,2024-07-21,8.0,53.0,4.0,6.0,2.0,61.543,942,1
2453,1721300969.0,2024-07-21 09:29:00.000000,2024-07-18 11:09:29.467516+00:00,98,13.49021004,7.264527364,87.17432837,1,0.0,0.0,EXO,32,16,"The tablets were the work of God, and the writing was the writing of God, engraved on the tablets.",2455,1,100.0,0.0,v2,,mac,qwerty,,,,,10,99.63942307692307,67.64729539499999,70.8492302638,67.33990512796,5.123201864900001,2.17020513832,3.4267930758930003,10.401442488200008,4.59751518516,7.155677022795,2024.0,7.0,2024-07-21,9.0,29.0,3.0,2.0,1.0,1,2024-07-21 09:29:13.490210040,2024.0,7.0,2024-07-21,9.0,29.0,2.0,3.0,1.0,61.554,943,1
2454,1721300983.0,2024-07-21 09:43:00.000000,2024-07-18 11:09:42.987351+00:00,117,21.52587175,5.435319942,65.22383931,0,5.982905983,5.982905983,EXO,32,17,"When Joshua heard the noise of the people as they shouted, he said to Moses, ""There is the noise of war in the camp.""",2456,1,91.66666667,11.96581197,v2,,mac,qwerty,,,,,986,60.53685897435898,67.557279133,70.7168286895,67.33952144703,5.411414943800001,2.21377403555,3.4294972933510004,10.822829886800006,4.68465297966,7.161085457716,2024.0,7.0,2024-07-21,9.0,43.0,5.0,3.0,2.0,1,2024-07-21 09:43:21.525871750,2024.0,7.0,2024-07-21,9.0,43.0,3.0,5.0,2.0,61.555,944,1
